/*
**
**  Swift/XRT light curve for PG 1553+113.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   57886.571829       0.005912        0.99100        0.04572        0.97520     1
   57889.694377       0.005621        1.18088        0.05241        0.98215     1
   57892.629897       0.000043        3.06827        0.71544        0.97518     0
   57892.634418       0.004459        1.82229        0.09889        0.97420     1
   57898.267581       0.005287        2.05642        0.09949        0.93358     1
   57899.355980       0.167488        1.91510        0.41873        0.00045     0
   57899.359920       0.171299        2.09724        0.07734        0.04839     1
   57903.379805       0.004910        1.28547        0.06225        0.96570     1
   57906.977039       0.129184        1.42426        0.11109        0.00725     0
   57906.979899       0.131891        0.95341        0.04401        0.04835     1
   57913.211925       0.006130        1.33715        0.05495        0.97884     1
   57920.350082       0.036691        1.17861        0.04696        0.18720     1
   57922.281708       0.026102        1.12222        0.05385        0.21322     1
   57923.184922       0.005767        1.02242        0.04630        0.97737     1
   57924.083938       0.029239        1.19631        0.04146        0.18811     0
   57925.874374       0.112436        1.26903        0.04150        0.05308     0
   57926.629016       0.003588        1.29454        0.05573        0.92430     0
   57927.370491       0.063505        1.30781        0.04484        0.12984     1
   57934.499911       0.036172        1.58962        0.04405        0.15624     0
   57942.502738       0.000064        1.73392        0.44770        0.91123     0
   57942.511109       0.008294        1.31312        0.04462        0.97857     1
   57948.800631       0.034048        1.73598        0.07438        0.17407     1
   57953.202370       0.003849        1.43095        0.06764        0.99245     1
   57955.292029       0.031710        2.19603        0.31719        0.00476     0
   57955.295123       0.034730        1.87637        0.06714        0.20986     1
   57966.487701       0.003951        2.26820        0.11684        0.97246     1
   57967.020127       0.004837        2.26989        0.10584        0.97264     1
   57973.897427       0.102550        2.50645        0.09906        0.05805     1
   57982.097720       0.003660        3.22538        0.14395        0.97346     1
   57991.098398       0.102259        3.60048        0.14714        0.04061     1
   58010.004619       0.002295        3.79036        0.21430        0.84341     1
   58018.313803       0.006871        3.24121        0.10577        0.97833     1
   58130.293908       0.006057        2.35722        0.10108        0.95884     1
   58139.260461       0.006871        2.50158        0.10567        0.97040     1
   58148.094818       0.007234        1.97165        0.08287        0.95934     1
   58157.471037       0.202543        1.77690        0.05410        0.05655     1
   58166.236949       0.006725        2.00947        0.09499        0.96112     1
   58175.260864       0.007161        4.07605        0.12664        0.98113     1
   58179.680436       0.031881        2.69965        0.08295        0.24233     0
   58184.165110       0.000828        2.70035        0.60382        0.21834     1
   58192.466405       0.005084        2.33978        0.10526        0.95992     1
   58193.584846       0.000044        0.87846       -1.00000        0.99892     1
   58197.446035       0.005984        2.30910        0.09586        0.97087     1
   58202.426127       0.006493        2.21364        0.09325        0.97355     1
   58211.786098       0.000081        3.97172        0.63891        0.97763     0
   58211.789971       0.003777        3.22749        0.15052        0.98163     1
   58218.368289       0.001801        2.76851        0.26256        0.39695     1
   58220.490736       0.006449        2.62596        0.08637        0.98541     1
   58223.411690       0.005621        2.73879        0.11361        0.96110     1
   58228.460334       0.005563        2.35884        0.11491        0.95822     1
   58229.524043       0.007176        2.62934        0.09522        0.97308     1
   58233.440574       0.005955        3.01999        0.11583        0.96182     1
   58241.544135       0.007219        2.45361        0.10181        0.95741     1
   58250.714860       0.007335        2.49492        0.09027        0.96822     1
   58259.559889       0.005360        2.15426        0.08377        0.98283     1
   58268.384589       0.000055        3.52836        0.66896        0.99594     0
   58268.391634       0.006972        2.94407        0.10261        0.97115     1
   58277.138205       0.000130        2.84728        0.40605        0.94539     0
   58277.144176       0.005825        2.41760        0.10470        0.96349     1
   58286.053952       0.006391        2.09239        0.08921        0.98864     1
   58303.612078       0.041557        2.60931        0.24615        0.00726     0
   58303.615171       0.044521        2.57992        0.09407        0.15952     1
   58313.273757       0.006754        2.02029        0.08779        0.95645     1
   58322.913971       0.007510        1.85970        0.07965        0.95523     1
   58331.869411       0.006943        1.64478        0.07590        0.95987     1
   58340.270332       0.101184        1.23527        0.04784        0.06648     1
   58359.371178       0.000046        2.15125        0.56665        0.98541     0
   58359.377983       0.006740        1.50417        0.05314        0.97855     1
   58367.130535       0.000081        2.02106        0.42611        0.94395     0
   58367.132535       0.001903        1.36111        0.09513        0.97996     1
   58380.422129       0.008396        1.23631        0.04372        0.97875     1
   58385.530625       0.006841        1.30994        0.05674        0.96132     1
   58394.130760       0.102550        1.19018        0.04948        0.07446     1
   58516.099248       0.000055        2.56156        0.57713        0.99407     0
   58516.099656       0.000334        2.98898        0.46687        0.96656     1
   58520.280840       0.000055        2.04841        0.53971        0.94218     0
   58520.286972       0.006057        2.08754        0.09617        0.96823     1
   58524.460317       0.005607        2.44447        0.11410        0.97384     1
   58533.487255       0.003007        1.90256        0.11134        0.96235     1
   58542.719867       0.005781        2.45762        0.10446        0.95180     1
   58551.942143       0.000119        2.85565        0.42329        0.93287     0
   58551.948203       0.005926        3.03077        0.11284        0.98759     1
   58560.979850       0.005520        3.18023        0.11800        0.97854     1
   58569.094085       0.005186        3.12452        0.13354        0.97188     1
   58578.974823       0.000098        4.93744        0.77731        0.93676     0
   58578.980533       0.005592        4.10616        0.14678        0.97248     1
   58582.163107       0.000197        4.58796        0.41936        0.98470     0
   58582.169148       0.005825        4.09250        0.13793        0.97504     1
   58583.153503       0.000093        8.09367        2.03262        0.83384     0
   58583.159278       0.005665        4.05900        0.13065        0.98449     1
   58584.150872       0.000142        6.28635        0.85698        0.91323     0
   58584.156406       0.005374        3.08109        0.10261        0.98001     1
   58585.160637       0.005331        4.33168        0.13928        0.98961     1
   58586.214433       0.005679        4.34301        0.13598        0.97688     1
   58587.802431       0.000197        4.62074        0.41188        0.99987     0
   58587.808951       0.006304        4.17963        0.13680        0.96898     1
   58671.482815       0.006028        1.65506        0.08149        0.97545     1
   58680.640125       0.000032        3.86250        0.95447        0.94197     0
   58680.646462       0.006290        2.35965        0.09488        0.97446     1
   58689.907588       0.032211        2.10386        0.44859        0.00226     0
   58689.910650       0.035181        1.39389        0.05076        0.19277     1
   58694.131682       0.005723        1.52128        0.05965        0.97928     1
   58698.379061       0.007669        1.61773        0.07280        0.96212     1
   58707.678306       0.006391        1.99385        0.08635        0.98153     1
   58716.366473       0.132095        2.02293        0.09650        0.03925     1
   58725.132474       0.000075        1.96723        0.44470        0.93459     0
   58725.138839       0.006275        1.45025        0.05369        0.97658     1
   58735.100268       0.005273        1.55640        0.08589        0.96181     1
   58743.718214       0.197866        1.56643        0.08363        0.01379     1
   58752.351249       0.000087        0.43923       -1.00000        0.99892     1
   58761.194087       0.006580        2.16608        0.08970        0.96245     1
   58867.234943       0.006696        2.54690        0.09713        0.96742     1
   58874.206953       0.006217        2.13250        0.09632        0.96463     1
   58888.883888       0.005679        2.73862        0.10876        0.96206     1
   58897.713801       0.006290        2.95262        0.10927        0.91668     1
   58902.374762       0.033322        2.58754        0.36712        0.00396     0
   58902.378145       0.036415        2.11942        0.09251        0.16870     1
   58909.526307       0.003515        2.45286        0.13022        0.98335     1
   58916.667510       0.034505        1.96692        0.31254        0.00424     0
   58916.670332       0.037272        2.12431        0.08584        0.18080     1
   58930.182339       0.005810        1.74999        0.08552        0.97477     1
   58945.838947       0.005476        1.55233        0.08197        0.97103     1
   58974.722288       0.124306        3.12017        0.78004        0.00028     0
   58993.453940       0.462682        2.17169        0.41082        0.00022     0
   58993.456754       0.465454        2.17500        0.08738        0.01195     1
   59002.004539       0.002397        3.04607        0.17467        0.97800     1
   59010.448080       0.006754        2.55585        0.09509        0.98492     1
   59021.199741       0.003036        2.07992        0.13128        0.96851     1
   59028.842507       0.006783        2.06383        0.08679        0.96155     1
   59037.507432       0.100130        2.85970        0.71255        0.00048     0
   59037.510267       0.102898        1.89039        0.08030        0.06038     1
   59055.258453       0.007510        1.52966        0.07071        0.96537     1
   59064.295837       0.005549        1.42834        0.05606        0.97683     1
   59073.542648       0.105266        1.71011        0.05199        0.07498     1
   59089.314032       0.006072        1.22842        0.06040        0.95180     1
   59107.901317       0.000272        2.94820        0.28471        0.95312     0
   59107.908070       0.006464        2.62371        0.10312        0.96843     1
   59116.139237       0.005854        3.29932        0.12503        0.96503     1
   59125.965565       0.005926        3.70600        0.13655        0.98266     1
   59130.939202       0.136172        3.99321        0.43879        0.00110     0
   59130.943281       0.140011        3.17675        0.11132        0.04500     1
   59235.509084       0.470029        2.69751        0.03959        0.08879     1
   59237.459784       0.365330        4.01824        0.57028        0.00049     0
   59237.467402       0.372854        2.65970        0.06276        0.03987     1
   59240.387907       0.298605        2.00949        0.40019        0.00031     0
   59240.390846       0.301491        2.81463        0.07090        0.04953     1
   59241.553975       0.070986        2.70596        0.06570        0.23562     1
   59244.469176       0.465460        3.30208        0.17249        0.00191     0
   59244.472658       0.470334        2.88088        0.03474        0.12970     1
   59253.962692       0.004619        4.87204        0.17546        0.99021     1
   59262.321171       0.139895        4.33926        0.14266        0.04110     1
   59284.234562       0.000064        2.86550        0.58238        0.95539     0
   59284.238140       0.003501        3.42697        0.15177        0.98858     1
   59289.809860       0.006115        3.24594        0.11228        0.98846     1
   59307.528689       0.000049        2.33763        0.56696        0.98564     0
   59307.534508       0.005752        2.44721        0.10210        0.96862     1
   59312.079315       0.033090        2.68846        0.03699        0.40387     0
   59321.527184       0.000043        3.07131        0.73595        0.90759     0
   59321.532998       0.005752        2.76383        0.11046        0.95600     1
   59325.521379       0.006377        2.47953        0.09923        0.96020     1
   59334.486778       0.004183        1.91409        0.07826        0.98977     1
   59343.845424       0.005955        1.33901        0.04387        0.93197     0
   59352.938948       0.004797        2.09635        0.05613        0.96381     0
   59361.825258       0.000547        2.09606        0.17009        0.96131     0
   59367.002441       0.000116        1.65957       -1.00000        0.74892     1
   59371.390187       0.004222        1.67693        0.05497        0.93100     0
   59381.744518       0.004800        1.46882        0.04869        0.91448     0
   59395.272967       0.004774        1.62262        0.05035        0.94209     0
   59400.524569       0.000405        1.54785        0.16961        0.94439     0
   59408.278605       0.001936        1.71042        0.08059        0.96014     0
   59415.612394       0.368819        1.73965        0.04445        0.01707     0
   59426.066439       0.000897        3.02402        0.15955        0.93594     0
   59434.245356       0.135880        3.92807        0.09726        0.02119     0
